Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,1.0,-1.408,2.7197,34.1166,1027.4559,0.13,1.713,59.71,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,2.0,-1.575,2.6582,33.4543,1026.9277,0.12,-0.247,14.52,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,3.0,-1.662,2.6486,33.4202,1026.9077,0.11,0.157,4.28,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,4.0,-1.655,2.6495,33.425,1026.9163,0.10,0.155,3.29,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,5.0,-1.655,2.6496,33.4247,1026.921,0.11,0.158,2.73,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,6.0,-1.655,2.6497,33.4259,1026.9268,0.11,0.207,2.42,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,7.0,-1.653,2.6498,33.4246,1026.9306,0.11,0.156,2.24,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,8.0,-1.654,2.6498,33.4251,1026.9359,0.11,0.154,2.06,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,9.0,-1.655,2.6497,33.4242,1026.94,0.11,0.27,2.0,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,10.0,-1.656,2.6498,33.4255,1026.946,0.10,0.462,1.96,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,11.0,-1.656,2.6498,33.4253,1026.9507,0.11,0.148,1.88,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,12.0,-1.657,2.6497,33.4244,1026.9549,0.11,0.153,1.84,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,13.0,-1.653,2.65,33.424,1026.9593,0.13,0.142,1.71,Seabird SBE19plus
2018-03-16,43175,69° 14.81 N,53° 29.55 W,Vinter station,14.0,-1.657,2.6498,33.4246,1026.9647,0.12,0.132,1.66,Seabird SBE19plus
