Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,1.0,-1.282,2.7123,33.8562,1027.2368,0.36,0.29,757.78,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,2.0,-1.534,2.6595,33.426,1026.9037,0.32,0.257,466.93,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,3.0,-1.556,2.655,33.3898,1026.8802,0.26,0.231,321.2,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,4.0,-1.556,2.6552,33.3919,1026.8868,0.21,0.229,245.43,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,5.0,-1.555,2.6553,33.393,1026.8925,0.20,0.211,174.32,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,6.0,-1.553,2.6558,33.3956,1026.8994,0.20,0.231,172.41,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,7.0,-1.552,2.6559,33.3959,1026.9045,0.18,0.236,137.05,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,8.0,-1.549,2.6564,33.3982,1026.9112,0.17,0.246,121.11,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,9.0,-1.545,2.6568,33.3985,1026.9162,0.18,0.237,126.02,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,10.0,-1.548,2.6566,33.3982,1026.9209,0.18,0.234,103.49,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,11.0,-1.546,2.6568,33.3991,1026.9265,0.18,0.231,95.53,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,12.0,-1.545,2.657,33.3998,1026.9319,0.18,0.236,92.95,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,13.0,-1.544,2.6575,33.405,1026.9409,0.17,0.228,86.45,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,14.0,-1.532,2.6589,33.4103,1026.9498,0.15,0.236,79.1,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,15.0,-1.526,2.6596,33.4121,1026.9559,0.15,0.26,66.79,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,16.0,-1.522,2.6601,33.4137,1026.962,0.15,0.256,58.66,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,17.0,-1.519,2.6605,33.4148,1026.9677,0.15,0.246,54.0,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,18.0,-1.518,2.6607,33.4161,1026.9736,0.15,0.244,54.33,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,19.0,-1.516,2.6611,33.4188,1026.9806,0.15,0.253,50.13,Seabird SBE19plus
2018-04-19,43209,69° 14.81 N,53° 29.55 W,Vinter station,20.0,-1.511,2.6616,33.4202,1026.9865,0.15,0.254,45.56,Seabird SBE19plus
